,id,title,description,price,link,image_link,brand,color,shipping,size,custom_label_0,custom_label_1,custom_label_2,category
1487,139976,Elegant Collection - Pick Any 1 Kurta & Pant Set,Elegant Collection - Pick Any 1 Kurta & Pant Set,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/elegant-collection-pick-any-1-kurta-pant-set/1024537,https://cdn.ezmall.com/0/images/product/139976/01_Elegant_Collection_PA1_Kurta_Pant_Set_367X477.jpg,SHUK,"BEIGE,PINK",101.00 INR,"L,XXL,M,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1488,139977,Pick Any 1 Kurta And Pant Set,Pick Any 1 Kurta And Pant Set,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-kurta-and-pant-set/1024541,https://cdn.ezmall.com/0/images/product/139977/02_Graceful_Collection_PA1_Kurta_and_Pant_Set_367X477.jpg,SHUK,"BEIGE,PINK",101.00 INR,"XL,L,M,XXL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1489,139978,Super Combo - Pack of 5 Micro Double Bedsheet And 2 Curtains,Super Combo - Pack of 5 Micro Double Bedsheet And 2 Curtains,3999.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/super-combo-pack-of-5-micro-double-bedsheet-and-2-curtains/1024609,https://cdn.ezmall.com/0/images/product/139978/01_PO5_Micro_Double_Bed_Bedsheets_367X477.jpg,Vihaan,no color,201.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
1490,139980,Steelo 40 Pcs Storage Set,Steelo 40 Pcs Storage Set,2999.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/kitchen-tools/storage-containers/steelo-40-pcs-storage-set/1024613,https://cdn.ezmall.com/0/images/product/139980/01_Steelo_40_Pcs_Storage_Set_367X477.jpg,Steelo,"PURPLE,RED",201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Kitchen Tools,Home & Garden
1491,139981,Victoria Cross 5 in 1 Bluetooth Speaker,Victoria Cross 5 in 1 Bluetooth Speaker,2999.00 ,https://www.ezmall.com/electronics-appliances/electronics/speakers/victoria-cross-5-in-1-bluetooth-speaker/1024615,https://cdn.ezmall.com/0/images/product/139981/01_5_in_1_Wireless_Blutooth_Speaker_367X477.jpg,Victoria Cross,no color,101.00 INR,no size,Electronics & Appliances,Electronics,Speakers,Electronics
1492,139982,Shagun 5 lit. with 3 lit. Pressure cooker with Idli stand,Shagun 5 lit. with 3 lit. Pressure cooker with Idli stand,2999.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/shagun-5-lit.-with-3-lit.-pressure-cooker-with-idli-stand/1024617,https://cdn.ezmall.com/0/images/product/139982/01_3_5_Pressure_Cooker_with_Idli_Stand_367X477.jpg,Shagun,no color,201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
1493,139983,Men Daily Wear Pack of 5 Leather PU Combo,Men Daily Wear Pack of 5 Leather PU Combo,2999.00 ,https://www.ezmall.com/men/men-accessories/gift-sets/men-daily-wear-pack-of-5-leather-pu-combo/1024621,https://cdn.ezmall.com/0/images/product/139983/01_POf_5_Daily_Wear_Leather_PU_Combo_for_Men_367X477.jpg,Fabbro,"BLACK,BROWN",101.00 INR,no size,Men,Men Accessories,Gift Sets,Apparel & Accessories
1494,139984,Women Daily Wear Pack of 5 Leather PU Combo,Women Daily Wear Pack of 5 Leather PU Combo,2999.00 ,https://www.ezmall.com/women/women-accessories/hand-bags-clutches/women-daily-wear-pack-of-5-leather-pu-combo/1024623,https://cdn.ezmall.com/0/images/product/139984/01_PO5_Daily_Wear_Leather_PU_Combo_for_Women_367X477.jpg,Fabbro,"BLACK,BROWN",101.00 INR,no size,Women,Women Accessories,Hand Bags & Clutches,Apparel & Accessories
1495,139985,New Broad Size Coloured 5 Pcs Handi Set + 5 Pcs Serving Spoons + Free 5 Pcs Handi Set,New Broad Size Coloured 5 Pcs Handi Set + 5 Pcs Serving Spoons + Free 5 Pcs Handi Set,3999.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/pots-pans/new-broad-size-coloured-5-pcs-handi-set-5-pcs-serving-spoons-free-5-pcs-handi-set/1024629,https://cdn.ezmall.com/0/images/product/139985/04_Pcs_Broad_Size_Bowls_5_Pcs_Serving_Spoons_367X477.jpg,Jenson,"PINK,GREEN,BLUE,RED",201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
1496,139986,Escobar De Tan Pack 100gm,Escobar De Tan Pack 100gm,250.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-de-tan-pack-100gm/1024631,https://cdn.ezmall.com/0/images/product/139986/01_Escobar_De_Tan_Pack_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1497,139987,Escobar De Tan Scrub 100gm,Escobar De Tan Scrub 100gm,250.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-de-tan-scrub-100gm/1024637,https://cdn.ezmall.com/0/images/product/139987/01_Escobar_De_Tan_Scrub_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1498,139988,Escobar Body Lotion 200ml,Escobar Body Lotion 200ml,250.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-body-lotion-200ml/1024639,https://cdn.ezmall.com/0/images/product/139988/01_Escobar_Body_Lotion_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1499,139989,Escobar Shampoo 200ml,Escobar Shampoo 200ml,350.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-shampoo-200ml/1024641,https://cdn.ezmall.com/0/images/product/139989/01_139989_Escobar_hair_Shampoo_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1500,139990,Escobar Beard Wash 50ml,Escobar Beard Wash 50ml,275.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-beard-wash-50ml/1024643,https://cdn.ezmall.com/0/images/product/139990/01_139990_Escobar_Beard_Wash_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1501,139991,Escobar Sunscreen 200ml,Escobar Sunscreen 200ml,350.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-sunscreen-200ml/1024647,https://cdn.ezmall.com/0/images/product/139991/01_139991_Escobar_Sunscreen_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1502,139992,Escobar Beard Wax 100 gm,Escobar Beard Wax 100 gm,250.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-beard-wax-100-gm/1024649,https://cdn.ezmall.com/0/images/product/139992/01_139992_Escobar_Beard_Wax_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1503,139993,Escobar Beard Serum 50ml,Escobar Beard Serum 50ml,425.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-beard-serum-50ml/1024651,https://cdn.ezmall.com/0/images/product/139993/01_139993_Escobar_Beard_Serum_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1504,139994,Escobar Beard Oil 50ml,Escobar Beard Oil 50ml,375.00 ,https://www.ezmall.com/men/men-accessories/hair-care-styling/escobar-beard-oil-50ml/1024653,https://cdn.ezmall.com/0/images/product/139994/01_139994-_Escobar_Beard_Oil_367X477.jpg,Escobar,no color,0.00 INR,no size,Men,Men Accessories,Hair Care & Styling,Health & Beauty
1505,139995,Multi-Purpose Boiler 2 Litre,Multi-Purpose Boiler 2 Litre,2999.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/electric-kettle/multi-purpose-boiler-2-litre/1024655,https://cdn.ezmall.com/0/images/product/139995/01_Multipurpose_Boiler_with_Strainer_2_Color_Options_367X477.jpg,Klassi Kitchen,"RED,BLUE",101.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Electric Kettle,Home & Garden
1506,139996,Home Aid 12 Piece Combo: 8 Pc Premium Diwan Set with 2 Free Single Bedsheets and 2 Pillow Covers,Home Aid 12 Piece Combo: 8 Pc Premium Diwan Set with 2 Free Single Bedsheets and 2 Pillow Covers,2499.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/home-aid-12-piece-combo:-8-pc-premium-diwan-set-with-2-free-single-bedsheets-and-2-pillow-covers/1024659,https://cdn.ezmall.com/0/images/product/139996/01_8_Pc_Premium_Diwan_Set_367X477.jpg,Home Aid,no color,101.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
1507,139997,Pick Any 1 Stripe Maxi Dress with Bell Sleeves,Pick Any 1 Stripe Maxi Dress with Bell Sleeves,1599.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-stripe-maxi-dress-with-bell-sleeves/1024661,https://cdn.ezmall.com/0/images/product/139997/02_Pick_Any_1_Stripe_Maxi_Dress_with_Bell_Sleeves_367X477.jpg,WW Passion,"BLUE,GREEN",51.00 INR,"XL,M,XXL,L",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1508,139998,Pick Any 1 A Line Maxi Dress,Pick Any 1 A Line Maxi Dress,1599.00 ,https://www.ezmall.com/women/western-wear/dresses/maxi-dresses/pick-any-1-a-line-maxi-dress/1024663,https://cdn.ezmall.com/0/images/product/139998/02_Pick_Any_1_A_line_Maxi_Dress_367X477.jpg,WW Passion,"YELLOW,ORANGE",51.00 INR,"XXL,L,M,XL",Women,Western Wear,Dresses,Apparel & Accessories
1509,139999,Pack of 3 Smart Pants For Plus Size Women,Pack of 3 Smart Pants For Plus Size Women,2199.00 ,https://www.ezmall.com/women/western-wear/pants/pack-of-3-smart-pants-for-plus-size-women/1024667,https://cdn.ezmall.com/0/images/product/139999/01_PO3_Smart_Pants_for_Plus_Size_Women_367X477.jpg,Sisney,no color,51.00 INR,"4XL,XL,XXL,3XL",Women,Western Wear,Pants,Apparel & Accessories
1510,140000,Pick Any 1 Traditional Print Maxi Dress,Pick Any 1 Traditional Print Maxi Dress,1599.00 ,https://www.ezmall.com/women/western-wear/dresses/maxi-dresses/pick-any-1-traditional-print-maxi-dress/1024701,https://cdn.ezmall.com/0/images/product/140000/01_PA1_Traditional_Print_Maxi_Dress_367X477.jpg,WW Passion,"PINK,GREY,GREEN",51.00 INR,"M,XXL,XL,L",Women,Western Wear,Dresses,Apparel & Accessories
1511,140001,Pick Any 1 Printed Angrakha Style Dress,Pick Any 1 Printed Angrakha Style Dress,1599.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-printed-angrakha-style-dress/1024703,https://cdn.ezmall.com/0/images/product/140001/01_PA1_Printed_Angrakha_Style_Dress_367X477.jpg,WW Passion,"RUST,PURPLE,RED,BROWN",51.00 INR,"M,XL,L,XXL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1512,140002,Pick Any 1 Checkered Print Dress,Pick Any 1 Checkered Print Dress,1599.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-checkered-print-dress/1024715,https://cdn.ezmall.com/0/images/product/140002/02_Pick_Any_1_Checkered_Print_Dress_367X477.jpg,WW Passion,"GREEN,BLUE",51.00 INR,"XXL,L,M,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1513,140004,Printed Shrug with Contrast Print Inner & Palazzo,Printed Shrug with Contrast Print Inner & Palazzo,2199.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/printed-shrug-with-contrast-print-inner-palazzo/1024775,https://cdn.ezmall.com/0/images/product/140004/01_PA1_Printed_Shrug_with_Contrast_Print_Inner_Palazzo_367X477.jpg,WW Passion,"BLUE,RED",101.00 INR,"L,XL,M,XXL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1514,140005,Pick Any 1 Flared Kurta with Sharara & Dupatta,Pick Any 1 Flared Kurta with Sharara & Dupatta,2499.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-flared-kurta-with-sharara-dupatta/1024777,https://cdn.ezmall.com/0/images/product/140005/01_PA1_Flared_Kurta_with_Sharara_367X477.jpg,WW Passion,"MUSTARD,GREEN",101.00 INR,"M,XXL,L,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1515,140006,"3 Pc Set with Floral Print Shrug, Inner & Palazzo","3 Pc Set with Floral Print Shrug, Inner & Palazzo",2099.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/3-pc-set-with-floral-print-shrug-inner-palazzo/1024821,https://cdn.ezmall.com/0/images/product/140006/01_PA1_3_Pc_Set_Floral_Print_Shrug_with_Inner_and_Palazzo_367X477.jpg,WW Passion,"PINK,GREEN,PEACH",101.00 INR,"L,XXL,M,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1516,140007,Pick Any 1 High Waist Trousers,Pick Any 1 High Waist Trousers,1199.00 ,https://www.ezmall.com/women/western-wear/pants/pick-any-1-high-waist-trousers/1024845,https://cdn.ezmall.com/0/images/product/140007/01_Pick_Any_1_High_Waist_Trousers_367X477.jpg,WW Passion,"BLACK,Sea Green,OLIVE",51.00 INR,"XL,M,XXL,L",Women,Western Wear,Pants,Apparel & Accessories
1517,140008,Pick Any 1 Lounge Wear Pants,Pick Any 1 Lounge Wear Pants,1199.00 ,https://www.ezmall.com/women/western-wear/pants/pick-any-1-lounge-wear-pants/1024847,https://cdn.ezmall.com/0/images/product/140008/01_PA1_Lounge_Wear_Pants_367X477.jpg,WW Passion,"GREEN,GREY",51.00 INR,"L,M,XXL,XL",Women,Western Wear,Pants,Apparel & Accessories
1518,140009,Pick Any 1 Smart Palazzo Pants,Pick Any 1 Smart Palazzo Pants,1199.00 ,https://www.ezmall.com/women/western-wear/palazzo/pick-any-1-smart-palazzo-pants/1024851,https://cdn.ezmall.com/0/images/product/140009/02_PA1_Smart_Palazzo_Pants_367X477.jpg,WW Passion,"BLACK,MUSTARD",51.00 INR,"L,XXL,XL,M",Women,Western Wear,Palazzo,Apparel & Accessories
1519,140010,Pack of 2 Georgette Kurtas,Pack of 2 Georgette Kurtas,1799.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pack-of-2-georgette-kurtas/1024877,https://cdn.ezmall.com/0/images/product/140010/01_Pack_of_2_Georgette_Kurtas_367X477.jpg,WW Passion,no color,51.00 INR,"XXL,M,XL,L",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1520,140011,Pick Any 1 Golden Elegance Lehenga Skirt,Pick Any 1 Golden Elegance Lehenga Skirt,1499.00 ,https://www.ezmall.com/women/ethnic-wear/lehengas/pick-any-1-golden-elegance-lehenga-skirt/1024905,https://cdn.ezmall.com/0/images/product/140011/04_PA1_Golden_Elegance_Lehenga_Skirt_367X477.jpg,Up2date,"OFF WHITE,PINK,GREEN",51.00 INR,no size,Women,Ethnic Wear,Lehengas,Apparel & Accessories
1521,140012,Pick Any 1 Brocade Lehenga Skirt,Pick Any 1 Brocade Lehenga Skirt,1499.00 ,https://www.ezmall.com/women/ethnic-wear/lehengas/pick-any-1-brocade-lehenga-skirt/1024913,https://cdn.ezmall.com/0/images/product/140012/01_PA1_Brocade_Lehenga_Skirt_367X477.jpg,Up2date,"MUSTARD,GREEN,RED",51.00 INR,no size,Women,Ethnic Wear,Lehengas,Apparel & Accessories
1522,140013,Pick Any 1 Print On Print Kurta Trouser Set,Pick Any 1 Print On Print Kurta Trouser Set,2499.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-print-on-print-kurta-trouser-set/1024925,https://cdn.ezmall.com/0/images/product/140013/05_PA1_Print_on_Print_Kurta_Trouser_Set_367X477.jpg,Varshika,"BLUE,GREEN",101.00 INR,"XL,M,XXL,L,S,3XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1523,140014,Pick Any 1 Patch Pocket Kurta Palazzo Set,Pick Any 1 Patch Pocket Kurta Palazzo Set,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-patch-pocket-kurta-palazzo-set/1024927,https://cdn.ezmall.com/0/images/product/140014/01_PA1_Patch_Pocket_Kurta_Palazzo_Set_367X477.jpg,Varshika,"NAVY BLUE,CHOCOLATE",101.00 INR,"M,S,L,XXL,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1524,140015,Pick Any 1 Shades of Summer Kurta Bottom Set,Pick Any 1 Shades of Summer Kurta Bottom Set,2299.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-shades-of-summer-kurta-bottom-set/1024931,https://cdn.ezmall.com/0/images/product/140015/06_PA1_Shades_of_Summer_Kurta_Bottom_Set_367X477.jpg,Varshika,"LIGHT BLUE,LIGHT PINK",101.00 INR,"L,S,XXL,XL,M",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1525,140016,Pick Any 1 Flared Kurta Bottom Set,Pick Any 1 Flared Kurta Bottom Set,1899.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-flared-kurta-bottom-set/1024935,https://cdn.ezmall.com/0/images/product/140016/01_PA1_Flared_Kurta_Bottom_Set_367X477.jpg,Varshika,"PINK,Light Green",101.00 INR,"XL,L,XXL,S,M",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1526,140017,Pick Any 1 Boho Kurta Dress,Pick Any 1 Boho Kurta Dress,1299.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-boho-kurta-dress/1024937,https://cdn.ezmall.com/0/images/product/140017/05_PA1_Boho_Kurta_Dress_367X477.jpg,Varshika,"CREAM,LIGHT BLUE",101.00 INR,"XXL,S,L,XL,M",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1527,140018,Pick Any 1 Kurta & Palazzo with Jacket,Pick Any 1 Kurta & Palazzo with Jacket,2499.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-kurta-palazzo-with-jacket/1024939,https://cdn.ezmall.com/0/images/product/140018/01_PA1_Kurta_and_Palazzo_with_Jacket_367X477.jpg,Varshika,"Light Green,LIGHT BLUE",51.00 INR,"M,L,XL,S,XXL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1528,140019,Pack of 3 Fashion Leggings,Pack of 3 Fashion Leggings,1699.00 ,https://www.ezmall.com/women/ethnic-wear/women-bottom-wear/pack-of-3-fashion-leggings/1025049,https://cdn.ezmall.com/0/images/product/140019/01_Pack_of_three_Fashion_Leggings_367X477.jpg,Up2date,no color,51.00 INR,"L,XXL,M,XL,S",Women,Ethnic Wear,Women Bottom Wear,Apparel & Accessories
1529,140020,Pack of 3 Must Have Leggings,Pack of 3 Must Have Leggings,1699.00 ,https://www.ezmall.com/women/ethnic-wear/women-bottom-wear/pack-of-3-must-have-leggings/1025051,https://cdn.ezmall.com/0/images/product/140020/01_new_PO3_Must_Have_Leggings_367X477.jpg,Up2date,no color,51.00 INR,"M,XXL,XL,L,S",Women,Ethnic Wear,Women Bottom Wear,Apparel & Accessories
1530,140021,Pick Any 1 Must Have Winter Coat,Pick Any 1 Must Have Winter Coat,4999.00 ,https://www.ezmall.com/women/western-wear/coats/pick-any-1-must-have-winter-coat/1025053,https://cdn.ezmall.com/0/images/product/140021/02_Pick_Any_1_Must_Have_Winter_Coat_367X477.jpg,WW Passion,"BROWN,DARK GREEN",101.00 INR,"XXL,XL,L",Women,Western Wear,Coats,Apparel & Accessories
1531,140022,Pick Any 1 Smart Winter Coat,Pick Any 1 Smart Winter Coat,4999.00 ,https://www.ezmall.com/women/western-wear/coats/pick-any-1-smart-winter-coat/1025081,https://cdn.ezmall.com/0/images/product/140022/02_PA1_Smart_Winter_Coat_367X477.jpg,WW Passion,"OLIVE,GREY",101.00 INR,"XL,XXL,L",Women,Western Wear,Coats,Apparel & Accessories
1532,140023,Pack of 2 Block Print Khadi Kurtas with Palazzo,Pack of 2 Block Print Khadi Kurtas with Palazzo,2199.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pack-of-2-block-print-khadi-kurtas-with-palazzo/1025093,https://cdn.ezmall.com/0/images/product/140023/01_PO2_Block_Print_Khadi_Kurtas_with_Palazzo_367X477.jpg,Lavennder,no color,101.00 INR,"S,L,XXL,M,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1533,140024,Pack of 3 Solid Palazzos,Pack of 3 Solid Palazzos,1299.00 ,https://www.ezmall.com/women/western-wear/palazzo/pack-of-3-solid-palazzos/1025097,https://cdn.ezmall.com/0/images/product/140024/01_PO3_Solid_Palazzo_367X477.jpg,Lavennder,no color,51.00 INR,"L,XXL,M,XL,S",Women,Western Wear,Palazzo,Apparel & Accessories
1534,140025,30 Pcs Colour Cosmetic & Facial Kit Combo,30 Pcs Colour Cosmetic & Facial Kit Combo,4248.00 ,https://www.ezmall.com/women/beauty-personal-care/make-up/make-up-kits/30-pcs-colour-cosmetic-facial-kit-combo/1025115,https://cdn.ezmall.com/0/images/product/140025/01_30_pc_Color_Cosmetic_and_Facial_Kit_367X477.jpg,Color Diva,no color,51.00 INR,no size,Women,Beauty & Personal Care,Make up,Health & Beauty
1535,140026,Pick Any 1 Golden Glamour Lehenga Skirt,Up2date Pick Any 1 Golden Glamour Lehenga Skirt,1499.00 ,https://www.ezmall.com/women/ethnic-wear/lehengas/pick-any-1-golden-glamour-lehenga-skirt/1025117,https://cdn.ezmall.com/0/images/product/140026/04_PA1_Golden_Glamour_Lehenga_Skirt_367X477.jpg,Up2date,"BLUE,GOLD,PINK",51.00 INR,no size,Women,Ethnic Wear,Lehengas,Apparel & Accessories
1536,140027,2 Ltr + 3 Ltr + 5 Pressure Cooker Combo + Inner Lid,2 Ltr +3 Ltr + 5 Pressure Cooker Combo + Inner Lid,3999.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/2-ltr-3-ltr-5-pressure-cooker-combo-inner-lid/1025123,https://cdn.ezmall.com/0/images/product/140027/01_5_ltr_Pressure_Cooker_with_Lid_367X477.jpg,DMD,no color,201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
1537,140028,5 Ltr. Pressure Cooker with Lid + 3 Ltr. Pressure Cooker with Lid,5 Ltr. Pressure Cooker with Lid + 3 Ltr. Pressure Cooker with Lid,2999.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/5-ltr.-pressure-cooker-with-lid-3-ltr.-pressure-cooker-with-lid/1025125,https://cdn.ezmall.com/0/images/product/140028/01_5_ltr_Pressure_Cooker_with_Lid_3_ltr_Pressure_Cooker_with_Lid_367X477.jpg,DMD,no color,201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
1538,140029,10 Pcs Coloured Cook & Serve Set,10 Pcs Coloured Cook & Serve Set,4500.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/pots-pans/10-pcs-coloured-cook-serve-set/1025127,https://cdn.ezmall.com/0/images/product/140029/03_10_Pcs_Colored_Cook_Serve_Set_3_Color_Options_367X477.jpg,Klassi Kitchen,"BLUE,RED,GREEN",201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
